ID_Point;Latitude;Longitude;Type_emplacement;Accessibilite;RefStation;Nb_places;RefOp;RefConnecteur;RefFabricant
FR*W75*EVP*0049*0001;48.8737;2.314663;trottoir;7/7-24/24;FR*W75*PVP*0049;1;OP02;CON03;F2
FR*W75*EVP*0049*0003;48.8737;2.314663;trottoir;7/7-24/24;FR*W75*PVP*0049;1;OP02;CON03;F2
FR*W75*EVP*0056*0005;48.8795963;2.3263307;trottoir;7/7-24/24;FR*W75*PVP*0056;1;OP02;CON04;F2
FR*W75*EVP*0065*0006;48.87357;2.3348418;trottoir;7/7-24/24;FR*W75*PVP*0065;1;OP02;CON04;F2
FR*W75*EVP*0070*0004;48.87565;2.372715;chaussée;7/7-24/24;FR*W75*PVP*0070;1;OP02;CON03;F2
FR*W75*EVP*0075*0005;48.8801236;2.3509617;chaussée;7/7-24/24;FR*W75*PVP*0075;1;OP02;CON04;F2
FR*W75*EVP*0077*0002;48.8740698;2.3551424;trottoir;7/7-24/24;FR*W75*PVP*0077;1;OP02;CON03;F2
FR*W75*EVP*0079*0005;48.87179;2.372482;mixte;7/7-24/24;FR*W75*PVP*0079;1;OP02;CON03;F2
FR*W75*EVP*0083*0006;48.8690795;2.371679;trottoir;7/7-24/24;FR*W75*PVP*0083;1;OP02;CON04;F2
FR*W75*EVP*0084*0005;48.8553267;2.3783382;trottoir;7/7-24/24;FR*W75*PVP*0084;1;OP02;CON03;F2
FR*W75*EVP*0087*0004;48.853661;2.3923486;trottoir;7/7-24/24;FR*W75*PVP*0087;1;OP02;CON03;F2
FR*W75*EVP*0096*0003;48.8455775;2.3953738;trottoir;7/7-24/24;FR*W75*PVP*0096;1;OP02;CON03;F2
FR*W75*EVP*0096*0004;48.8455775;2.3953738;trottoir;7/7-24/24;FR*W75*PVP*0096;1;OP02;CON03;F2
FR*W75*EVP*0109*0003;48.8205622;2.3643333;trottoir;7/7-24/24;FR*W75*PVP*0109;1;OP02;CON03;F2
FR*W75*EVP*0113*0004;48.8362302;2.3724643;trottoir;7/7-24/24;FR*W75*PVP*0113;1;OP02;CON03;F2
FR*W75*EVP*0118*0004;48.8395108;2.3301676;trottoir;7/7-24/24;FR*W75*PVP*0118;1;OP02;CON03;F2
FR*W75*EVP*0121*0003;48.8318566;2.3202972;chaussée;7/7-24/24;FR*W75*PVP*0121;1;OP02;CON03;F2
FR*W75*EVP*0124*0001;48.842173;2.323305;trottoir;7/7-24/24;FR*W75*PVP*0124;1;OP02;CON03;F2
FR*W75*EVP*0124*0004;48.842173;2.323305;trottoir;7/7-24/24;FR*W75*PVP*0124;1;OP02;CON03;F2
FR*W75*EVP*0129*0001;48.851832;2.2997986;trottoir;7/7-24/24;FR*W75*PVP*0129;1;OP02;CON04;F2
FR*W75*EVP*0131*0002;48.8287264;2.2989061;trottoir;7/7-24/24;FR*W75*PVP*0131;1;OP02;CON03;F2
FR*W75*EVP*0137*0003;48.8351985;2.2914295;chaussée;7/7-24/24;FR*W75*PVP*0137;1;OP02;CON03;F2
FR*W75*EVP*0139*0001;48.8338872;2.3081344;trottoir;7/7-24/24;FR*W75*PVP*0139;1;OP02;CON03;F2
FR*W75*EVP*0141*0002;48.8512259;2.2912934;trottoir;7/7-24/24;FR*W75*PVP*0141;1;OP02;CON03;F2
FR*W75*EVP*0146*0001;48.8724415;2.2915577;trottoir;7/7-24/24;FR*W75*PVP*0146;1;OP02;CON03;F2
FR*W75*EVP*0148*0002;48.87031;2.275537;trottoir;7/7-24/24;FR*W75*PVP*0148;1;OP02;CON03;F2
FR*W75*EVP*0151*0001;48.8602593;2.2740467;trottoir;7/7-24/24;FR*W75*PVP*0151;1;OP02;CON03;F2
FR*W75*EVP*0156*0005;48.83791;2.262842;chaussée;7/7-24/24;FR*W75*PVP*0156;1;OP02;CON03;F2
FR*W75*EVP*0160*0005;48.8955462;2.3282817;trottoir;7/7-24/24;FR*W75*PVP*0160;1;OP02;CON03;F2
FR*W75*EVP*0162*0005;48.8914427;2.3040083;trottoir;7/7-24/24;FR*W75*PVP*0162;1;OP02;CON03;F2
FR*W75*EVP*0164*0006;48.8957574;2.3242009;trottoir;7/7-24/24;FR*W75*PVP*0164;1;OP02;CON03;F2
FR*W75*EVP*0165*0001;48.884737;2.321309;trottoir;7/7-24/24;FR*W75*PVP*0165;1;OP02;CON04;F2
FR*W75*EVP*0176*0001;48.895422;2.3499795;trottoir;7/7-24/24;FR*W75*PVP*0176;1;OP02;CON04;F2
FR*W75*EVP*0176*0003;48.895422;2.3499795;trottoir;7/7-24/24;FR*W75*PVP*0176;1;OP02;CON03;F2
FR*W75*EVP*0177*0004;48.8913286;2.3385496;trottoir;7/7-24/24;FR*W75*PVP*0177;1;OP02;CON03;F2
FR*W75*EVP*0179*0001;48.8932768;2.3394999;trottoir;7/7-24/24;FR*W75*PVP*0179;1;OP02;CON03;F2
FR*W75*EVP*0182*0003;48.8920824;2.3331353;trottoir;7/7-24/24;FR*W75*PVP*0182;1;OP02;CON03;F2
FR*W75*EVP*0187*0005;48.8792228;2.3839164;trottoir;7/7-24/24;FR*W75*PVP*0187;1;OP02;CON03;F2
FR*W75*EVP*0192*0002;48.8817709;2.3938462;trottoir;7/7-24/24;FR*W75*PVP*0192;1;OP02;CON03;F2
FR*W75*EVP*0192*0004;48.8817709;2.3938462;trottoir;7/7-24/24;FR*W75*PVP*0192;1;OP02;CON03;F2
FR*W75*EVP*0199*0006;48.8821756;2.3708912;trottoir;7/7-24/24;FR*W75*PVP*0199;1;OP02;CON03;F2
FR*W75*EVP*0202*0005;48.86959;2.400348;trottoir;7/7-24/24;FR*W75*PVP*0202;1;OP02;CON03;F2
FR*W75*EVP*0203*0003;48.8730881;2.4092069;trottoir;7/7-24/24;FR*W75*PVP*0203;1;OP02;CON03;F2
FR*W75*EVP*0205*0004;48.85844;2.402911;trottoir;7/7-24/24;FR*W75*PVP*0205;1;OP02;CON03;F2
FR*W75*EVP*0218*0005;48.864827;2.275431;trottoir;7/7-24/24;FR*W75*PVP*0218;1;OP02;CON03;F2
FR*W75*EVP*0220*0002;48.863199;2.285751;trottoir;7/7-24/24;FR*W75*PVP*0220;1;OP02;CON03;F2
FR*V75*EBELI*12*1*1;48.824432;2.337009;trottoir;7/7-24/24;FR*V75*EBELI*12;1;OP01;CON01;F1
FR*V75*EBELI*16*1*2;48.889731;2.33891;trottoir;7/7-24/24;FR*V75*EBELI*16;1;OP01;CON02;F1
FR*V75*EBELI*18*1*1;48.842741;2.264784;trottoir;7/7-24/24;FR*V75*EBELI*18;1;OP01;CON01;F1
FR*V75*EBELI*30*1*3;48.845716;2.345032;trottoir;7/7-24/24;FR*V75*EBELI*30;1;OP01;CON01;F1
FR*V75*EBELI*37*1*2;48.857126;2.327753;trottoir;7/7-24/24;FR*V75*EBELI*37;1;OP01;CON02;F1
FR*V75*EBELI*4*1*3;48.871465;2.289894;trottoir;7/7-24/24;FR*V75*EBELI*4;1;OP01;CON01;F1
FR*V75*EBELI*50*1*3;48.830862;2.325895;trottoir;7/7-24/24;FR*V75*EBELI*50;1;OP01;CON01;F1
FR*V75*EBELI*56*1*3;48.828508;2.30038;trottoir;7/7-24/24;FR*V75*EBELI*56;1;OP01;CON01;F1
FR*V75*EBELI*64*1*1;48.865788;2.342244;trottoir;7/7-24/24;FR*V75*EBELI*64;1;OP01;CON01;F1
FR*V75*EBELI*70*1*2;48.834082;2.405248;trottoir;7/7-24/24;FR*V75*EBELI*70;1;OP01;CON02;F1
FR*V75*EBELI*71*1*3;48.826505;2.343366;trottoir;7/7-24/24;FR*V75*EBELI*71;1;OP01;CON01;F1
FR*V75*EBELI*86*1*3;48.890571;2.35412;trottoir;7/7-24/24;FR*V75*EBELI*86;1;OP01;CON01;F1
FR*V75*EBELI*94*1*2;48.8336045;2.3891727;trottoir;7/7-24/24;FR*V75*EBELI*94;1;OP01;CON02;F1
FR*V75*EBELI*97*1*1;48.8399483;2.397822;trottoir;7/7-24/24;FR*V75*EBELI*97;1;OP01;CON01;F1
FR*V75*EBELI*97*1*2;48.8399483;2.397822;trottoir;7/7-24/24;FR*V75*EBELI*97;1;OP01;CON02;F1
FR*W75*EVP*0011*0003;48.8580079;2.3644786;trottoir;7/7-24/24;FR*W75*PVP*0011;1;OP02;CON03;F2
FR*W75*EVP*0012*0001;48.8653769;2.3573678;trottoir;7/7-24/24;FR*W75*PVP*0012;1;OP02;CON03;F2
FR*W75*EVP*0025*0001;48.8420054;2.3430684;trottoir;7/7-24/24;FR*W75*PVP*0025;1;OP02;CON03;F2
FR*W75*EVP*0029*0005;48.8415;2.338973;trottoir;7/7-24/24;FR*W75*PVP*0029;1;OP02;CON03;F2
FR*W75*EVP*0030*0002;48.8552045;2.3371078;chaussée;7/7-24/24;FR*W75*PVP*0030;1;OP02;CON03;F2
FR*W75*EVP*0040*0001;48.85806;2.310588;trottoir;7/7-24/24;FR*W75*PVP*0040;1;OP02;CON03;F2
FR*W75*EVP*0041*0002;48.8511276;2.3106373;trottoir;7/7-24/24;FR*W75*PVP*0041;1;OP02;CON03;F2
FR*W75*EVP*0042*0001;48.8482825;2.315725;trottoir;7/7-24/24;FR*W75*PVP*0042;1;OP02;CON03;F2
FR*W75*EVP*0044*0001;48.8593659;2.3195393;trottoir;7/7-24/24;FR*W75*PVP*0044;1;OP02;CON03;F2
FR*W75*EVP*0050*0002;48.87006;2.312597;chaussée;7/7-24/24;FR*W75*PVP*0050;1;OP02;CON03;F2
FR*W75*EVP*0052*0006;48.870601;2.3226488;trottoir;7/7-24/24;FR*W75*PVP*0052;1;OP02;CON03;F2
FR*W75*EVP*0057*0001;48.87236;2.326167;trottoir;7/7-24/24;FR*W75*PVP*0057;1;OP02;CON03;F2
FR*W75*EVP*0069*0001;48.8791341;2.3560476;trottoir;7/7-24/24;FR*W75*PVP*0069;1;OP02;CON03;F2
FR*W75*EVP*0072*0001;48.8814921;2.3629571;trottoir;7/7-24/24;FR*W75*PVP*0072;1;OP02;CON03;F2
FR*W75*EVP*0074*0003;48.87081;2.354076;trottoir;7/7-24/24;FR*W75*PVP*0074;1;OP02;CON03;F2
FR*W75*EVP*0079*0001;48.87179;2.372482;mixte;7/7-24/24;FR*W75*PVP*0079;1;OP02;CON03;F2
FR*W75*EVP*0080*0005;48.8545026;2.370183;trottoir;7/7-24/24;FR*W75*PVP*0080;1;OP02;CON04;F2
FR*W75*EVP*0086*0004;48.8499672;2.387246;chaussée;7/7-24/24;FR*W75*PVP*0086;1;OP02;CON03;F2
FR*W75*EVP*0090*0002;48.84837;2.367915;trottoir;7/7-24/24;FR*W75*PVP*0090;1;OP02;CON03;F2
FR*W75*EVP*0090*0003;48.84837;2.367915;trottoir;7/7-24/24;FR*W75*PVP*0090;1;OP02;CON03;F2
FR*W75*EVP*0091*0003;48.8458586;2.3748769;trottoir;7/7-24/24;FR*W75*PVP*0091;1;OP02;CON03;F2
FR*W75*EVP*0095*0002;48.846304;2.410751;trottoir;7/7-24/24;FR*W75*PVP*0095;1;OP02;CON03;F2
FR*W75*EVP*0097*0003;48.8406851;2.400428;trottoir;7/7-24/24;FR*W75*PVP*0097;1;OP02;CON03;F2
FR*W75*EVP*0101*0001;48.8403578;2.378739;trottoir;7/7-24/24;FR*W75*PVP*0101;1;OP02;CON03;F2
FR*W75*EVP*0110*0001;48.8279725;2.3721949;trottoir;7/7-24/24;FR*W75*PVP*0110;1;OP02;CON03;F2
FR*W75*EVP*0115*0006;48.83171;2.379246;chaussée;7/7-24/24;FR*W75*PVP*0115;1;OP02;CON03;F2
FR*W75*EVP*0119*0005;48.8348549;2.3297831;trottoir;7/7-24/24;FR*W75*PVP*0119;1;OP02;CON03;F2
FR*W75*EVP*0128*0001;48.8230593;2.322823;trottoir;7/7-24/24;FR*W75*PVP*0128;1;OP02;CON03;F2
FR*W75*EVP*0137*0001;48.8351985;2.2914295;chaussée;7/7-24/24;FR*W75*PVP*0137;1;OP02;CON03;F2
FR*W75*EVP*0140*0001;48.8434786;2.2994811;trottoir;7/7-24/24;FR*W75*PVP*0140;1;OP02;CON03;F2
FR*W75*EVP*0143*0002;48.8426446;2.3132661;trottoir;7/7-24/24;FR*W75*PVP*0143;1;OP02;CON03;F2
FR*W75*EVP*0145*0005;48.870343;2.286851;trottoir;7/7-24/24;FR*W75*PVP*0145;1;OP02;CON04;F2
FR*W75*EVP*0150*0005;48.8669712;2.2858795;trottoir;7/7-24/24;FR*W75*PVP*0150;1;OP02;CON03;F2
FR*W75*EVP*0153*0004;48.8538134;2.2768772;trottoir;7/7-24/24;FR*W75*PVP*0153;1;OP02;CON03;F2
FR*W75*EVP*0157*0004;48.8478478;2.2723059;trottoir;7/7-24/24;FR*W75*PVP*0157;1;OP02;CON03;F2
FR*W75*EVP*0159*0003;48.8478106;2.2636439;trottoir;7/7-24/24;FR*W75*PVP*0159;1;OP02;CON03;F2
FR*W75*EVP*0162*0001;48.8914427;2.3040083;trottoir;7/7-24/24;FR*W75*PVP*0162;1;OP02;CON04;F2
FR*W75*EVP*0164*0001;48.8957574;2.3242009;trottoir;7/7-24/24;FR*W75*PVP*0164;1;OP02;CON04;F2
FR*W75*EVP*0167*0005;48.8876949;2.3050366;trottoir;7/7-24/24;FR*W75*PVP*0167;1;OP02;CON04;F2
FR*W75*EVP*0169*0001;48.881032;2.2956282;trottoir;7/7-24/24;FR*W75*PVP*0169;1;OP02;CON03;F2
FR*W75*EVP*0175*0006;48.8850802;2.3375536;trottoir;7/7-24/24;FR*W75*PVP*0175;1;OP02;CON04;F2
FR*W75*EVP*0176*0004;48.895422;2.3499795;trottoir;7/7-24/24;FR*W75*PVP*0176;1;OP02;CON03;F2
FR*W75*EVP*0182*0001;48.8920824;2.3331353;trottoir;7/7-24/24;FR*W75*PVP*0182;1;OP02;CON03;F2
FR*W75*EVP*0188*0005;48.891659;2.3775942;trottoir;7/7-24/24;FR*W75*PVP*0188;1;OP02;CON03;F2
FR*W75*EVP*0189*0002;48.8917059;2.3690678;trottoir;7/7-24/24;FR*W75*PVP*0189;1;OP02;CON03;F2
FR*W75*EVP*0194*0002;48.8727407;2.3782985;trottoir;7/7-24/24;FR*W75*PVP*0194;1;OP02;CON03;F2
FR*W75*EVP*0196*0004;48.899335;2.371162;trottoir;7/7-24/24;FR*W75*PVP*0196;1;OP02;CON03;F2
FR*W75*EVP*0200*0002;48.8738701;2.3864659;trottoir;7/7-24/24;FR*W75*PVP*0200;1;OP02;CON03;F2
FR*W75*EVP*0204*0002;48.8656837;2.3929721;trottoir;7/7-24/24;FR*W75*PVP*0204;1;OP02;CON03;F2
FR*W75*EVP*0207*0003;48.8650994;2.3963304;trottoir;7/7-24/24;FR*W75*PVP*0207;1;OP02;CON03;F2
FR*W75*EVP*0210*0003;48.8495131;2.4061582;trottoir;7/7-24/24;FR*W75*PVP*0210;1;OP02;CON03;F2
FR*W75*EVP*0210*0006;48.8495131;2.4061582;trottoir;7/7-24/24;FR*W75*PVP*0210;1;OP02;CON04;F2
FR*W75*EVP*0212*0001;48.830601;2.295769;trottoir;7/7-24/24;FR*W75*PVP*0212;1;OP02;CON04;F2
FR*W75*EVP*0214*0001;48.869755;2.303711;trottoir;7/7-24/24;FR*W75*PVP*0214;1;OP02;CON03;F2
FR*W75*EVP*0221*0003;48.8828511;2.3429887;trottoir;7/7-24/24;FR*W75*PVP*0221;1;OP02;CON03;F2
FR*W75*EVP*0227*0006;48.8491535;2.4133021;trottoir;7/7-24/24;FR*W75*PVP*0227;1;OP02;CON04;F2
FR*V75*EBELI*10*1*1;48.86424;2.397724;trottoir;7/7-24/24;FR*V75*EBELI*10;1;OP01;CON01;F1
FR*V75*EBELI*13*1*3;48.88264;2.335728;trottoir;7/7-24/24;FR*V75*EBELI*13;1;OP01;CON01;F1
FR*V75*EBELI*15*1*3;48.846261;2.374758;trottoir;7/7-24/24;FR*V75*EBELI*15;1;OP01;CON01;F1
FR*V75*EBELI*16*1*3;48.889731;2.33891;trottoir;7/7-24/24;FR*V75*EBELI*16;1;OP01;CON01;F1
FR*V75*EBELI*23*1*2;48.86538;2.377671;trottoir;7/7-24/24;FR*V75*EBELI*23;1;OP01;CON02;F1
FR*V75*EBELI*23*1*3;48.86538;2.377671;trottoir;7/7-24/24;FR*V75*EBELI*23;1;OP01;CON01;F1
FR*V75*EBELI*24*1*3;48.841573;2.375613;trottoir;7/7-24/24;FR*V75*EBELI*24;1;OP01;CON01;F1
FR*V75*EBELI*29*1*3;48.854058;2.34556;trottoir;7/7-24/24;FR*V75*EBELI*29;1;OP01;CON01;F1
FR*V75*EBELI*33*1*2;48.852471;2.342088;trottoir;7/7-24/24;FR*V75*EBELI*33;1;OP01;CON02;F1
FR*V75*EBELI*70*1*3;48.834082;2.405248;trottoir;7/7-24/24;FR*V75*EBELI*70;1;OP01;CON01;F1
FR*V75*EBELI*74*1*1;48.834704;2.305529;trottoir;7/7-24/24;FR*V75*EBELI*74;1;OP01;CON01;F1
FR*V75*EBELI*80*1*2;48.897669;2.352758;trottoir;7/7-24/24;FR*V75*EBELI*80;1;OP01;CON02;F1
FR*V75*EBELI*81*1*3;48.891101;2.327102;trottoir;7/7-24/24;FR*V75*EBELI*81;1;OP01;CON01;F1
FR*V75*EBELI*84*1*2;48.863767;2.41177;trottoir;7/7-24/24;FR*V75*EBELI*84;1;OP01;CON02;F1
FR*V75*EBELI*95*1*1;48.8685104;2.2954692;trottoir;7/7-24/24;FR*V75*EBELI*95;1;OP01;CON01;F1
FR*V75*EBELI*96*1*2;48.8354975;2.3496502;trottoir;7/7-24/24;FR*V75*EBELI*96;1;OP01;CON02;F1
FR*W75*EVP*0007*0003;48.8699261;2.3320835;trottoir;7/7-24/24;FR*W75*PVP*0007;1;OP02;CON03;F2
FR*W75*EVP*0010*0002;48.86781;2.34525;trottoir;7/7-24/24;FR*W75*PVP*0010;1;OP02;CON03;F2
FR*W75*EVP*0012*0005;48.8653769;2.3573678;trottoir;7/7-24/24;FR*W75*PVP*0012;1;OP02;CON03;F2
FR*W75*EVP*0012*0006;48.8653769;2.3573678;trottoir;7/7-24/24;FR*W75*PVP*0012;1;OP02;CON04;F2
FR*W75*EVP*0015*0001;48.8623505;2.3648513;chaussée;7/7-24/24;FR*W75*PVP*0015;1;OP02;CON03;F2
FR*W75*EVP*0015*0004;48.8623505;2.3648513;chaussée;7/7-24/24;FR*W75*PVP*0015;1;OP02;CON03;F2
FR*W75*EVP*0023*0003;48.8469;2.343399;trottoir;7/7-24/24;FR*W75*PVP*0023;1;OP02;CON03;F2
FR*W75*EVP*0024*0005;48.8499024;2.3444286;trottoir;7/7-24/24;FR*W75*PVP*0024;1;OP02;CON04;F2
FR*W75*EVP*0026*0005;48.8452566;2.3548335;trottoir;7/7-24/24;FR*W75*PVP*0026;1;OP02;CON03;F2
FR*W75*EVP*0032*0003;48.8489613;2.3287351;trottoir;7/7-24/24;FR*W75*PVP*0032;1;OP02;CON03;F2
FR*W75*EVP*0034*0001;48.8425631;2.3363896;trottoir;7/7-24/24;FR*W75*PVP*0034;1;OP02;CON03;F2
FR*W75*EVP*0038*0005;48.85807;2.299582;trottoir;7/7-24/24;FR*W75*PVP*0038;1;OP02;CON04;F2
FR*W75*EVP*0042*0004;48.8482825;2.315725;trottoir;7/7-24/24;FR*W75*PVP*0042;1;OP02;CON03;F2
FR*W75*EVP*0042*0006;48.8482825;2.315725;trottoir;7/7-24/24;FR*W75*PVP*0042;1;OP02;CON04;F2
FR*W75*EVP*0051*0002;48.8724475;2.3041662;trottoir;7/7-24/24;FR*W75*PVP*0051;1;OP02;CON03;F2
FR*W75*EVP*0055*0004;48.8778333;2.310832;trottoir;7/7-24/24;FR*W75*PVP*0055;1;OP02;CON03;F2
FR*W75*EVP*0061*0005;48.8804478;2.3283632;trottoir;7/7-24/24;FR*W75*PVP*0061;1;OP02;CON03;F2
FR*W75*EVP*0073*0005;48.87119;2.364206;trottoir;7/7-24/24;FR*W75*PVP*0073;1;OP02;CON04;F2
FR*W75*EVP*0076*0004;48.87237;2.366288;trottoir;7/7-24/24;FR*W75*PVP*0076;1;OP02;CON03;F2
FR*W75*EVP*0083*0005;48.8690795;2.371679;trottoir;7/7-24/24;FR*W75*PVP*0083;1;OP02;CON03;F2
FR*W75*EVP*0085*0005;48.86661;2.36784;trottoir;7/7-24/24;FR*W75*PVP*0085;1;OP02;CON03;F2
FR*W75*EVP*0090*0004;48.84837;2.367915;trottoir;7/7-24/24;FR*W75*PVP*0090;1;OP02;CON03;F2
FR*W75*EVP*0097*0001;48.8406851;2.400428;trottoir;7/7-24/24;FR*W75*PVP*0097;1;OP02;CON03;F2
FR*W75*EVP*0099*0001;48.8355193;2.3850356;trottoir;7/7-24/24;FR*W75*PVP*0099;1;OP02;CON03;F2
FR*W75*EVP*0100*0004;48.84071;2.409631;trottoir;7/7-24/24;FR*W75*PVP*0100;1;OP02;CON03;F2
FR*W75*EVP*0100*0005;48.84071;2.409631;trottoir;7/7-24/24;FR*W75*PVP*0100;1;OP02;CON03;F2
FR*W75*EVP*0104*0005;48.8345242;2.353056;chaussée;7/7-24/24;FR*W75*PVP*0104;1;OP02;CON03;F2
FR*W75*EVP*0108*0001;48.8260824;2.3580488;trottoir;7/7-24/24;FR*W75*PVP*0108;1;OP02;CON03;F2
FR*W75*EVP*0117*0004;48.83273;2.32608;trottoir;7/7-24/24;FR*W75*PVP*0117;1;OP02;CON03;F2
FR*W75*EVP*0120*0006;48.83912;2.337229;trottoir;7/7-24/24;FR*W75*PVP*0120;1;OP02;CON04;F2
FR*W75*EVP*0133*0004;48.8439105;2.2796928;trottoir;7/7-24/24;FR*W75*PVP*0133;1;OP02;CON03;F2
FR*W75*EVP*0135*0003;48.8406886;2.2876391;trottoir;7/7-24/24;FR*W75*PVP*0135;1;OP02;CON03;F2
FR*W75*EVP*0137*0005;48.8351985;2.2914295;chaussée;7/7-24/24;FR*W75*PVP*0137;1;OP02;CON03;F2
FR*W75*EVP*0138*0005;48.8471694;2.2953347;mixte;7/7-24/24;FR*W75*PVP*0138;1;OP02;CON03;F2
FR*W75*EVP*0147*0001;48.8684739;2.2926576;trottoir;7/7-24/24;FR*W75*PVP*0147;1;OP02;CON03;F2
FR*W75*EVP*0150*0002;48.8669712;2.2858795;trottoir;7/7-24/24;FR*W75*PVP*0150;1;OP02;CON03;F2
FR*W75*EVP*0152*0002;48.8735;2.284304;chaussée;7/7-24/24;FR*W75*PVP*0152;1;OP02;CON03;F2
FR*W75*EVP*0153*0005;48.8538134;2.2768772;trottoir;7/7-24/24;FR*W75*PVP*0153;1;OP02;CON03;F2
FR*W75*EVP*0157*0002;48.8478478;2.2723059;trottoir;7/7-24/24;FR*W75*PVP*0157;1;OP02;CON03;F2
FR*W75*EVP*0158*0001;48.867315;2.280347;trottoir;7/7-24/24;FR*W75*PVP*0158;1;OP02;CON03;F2
FR*W75*EVP*0160*0002;48.8955462;2.3282817;trottoir;7/7-24/24;FR*W75*PVP*0160;1;OP02;CON03;F2
FR*W75*EVP*0168*0001;48.88003;2.29950738;trottoir;7/7-24/24;FR*W75*PVP*0168;1;OP02;CON03;F2
FR*W75*EVP*0173*0004;48.89351;2.314814;trottoir;7/7-24/24;FR*W75*PVP*0173;1;OP02;CON03;F2
FR*W75*EVP*0176*0005;48.895422;2.3499795;trottoir;7/7-24/24;FR*W75*PVP*0176;1;OP02;CON03;F2
FR*W75*EVP*0180*0002;48.8916426;2.3449781;trottoir;7/7-24/24;FR*W75*PVP*0180;1;OP02;CON03;F2
FR*W75*EVP*0187*0004;48.8792228;2.3839164;trottoir;7/7-24/24;FR*W75*PVP*0187;1;OP02;CON03;F2
FR*W75*EVP*0187*0006;48.8792228;2.3839164;trottoir;7/7-24/24;FR*W75*PVP*0187;1;OP02;CON04;F2
FR*W75*EVP*0189*0005;48.8917059;2.3690678;trottoir;7/7-24/24;FR*W75*PVP*0189;1;OP02;CON03;F2
FR*W75*EVP*0190*0004;48.888588;2.3888175;trottoir;7/7-24/24;FR*W75*PVP*0190;1;OP02;CON03;F2
FR*W75*EVP*0196*0003;48.899335;2.371162;trottoir;7/7-24/24;FR*W75*PVP*0196;1;OP02;CON03;F2
FR*W75*EVP*0204*0003;48.8656837;2.3929721;trottoir;7/7-24/24;FR*W75*PVP*0204;1;OP02;CON03;F2
FR*W75*EVP*0213*0002;48.880958;2.310153;trottoir;7/7-24/24;FR*W75*PVP*0213;1;OP02;CON03;F2
FR*W75*EVP*0220*0003;48.863199;2.285751;trottoir;7/7-24/24;FR*W75*PVP*0220;1;OP02;CON03;F2
FR*W75*EVP*0220*0006;48.863199;2.285751;trottoir;7/7-24/24;FR*W75*PVP*0220;1;OP02;CON03;F2
FR*W75*EVP*0227*0002;48.8491535;2.4133021;trottoir;7/7-24/24;FR*W75*PVP*0227;1;OP02;CON03;F2
FR*V75*EBELI*13*1*1;48.88264;2.335728;trottoir;7/7-24/24;FR*V75*EBELI*13;1;OP01;CON01;F1
FR*V75*EBELI*14*1*3;48.840977;2.317465;trottoir;7/7-24/24;FR*V75*EBELI*14;1;OP01;CON01;F1
FR*V75*EBELI*22*1*3;48.841529;2.298576;trottoir;7/7-24/24;FR*V75*EBELI*22;1;OP01;CON01;F1
FR*V75*EBELI*24*1*2;48.841573;2.375613;trottoir;7/7-24/24;FR*V75*EBELI*24;1;OP01;CON02;F1
FR*V75*EBELI*26*1*3;48.865311;2.343436;trottoir;7/7-24/24;FR*V75*EBELI*26;1;OP01;CON01;F1
FR*V75*EBELI*30*1*2;48.845716;2.345032;trottoir;7/7-24/24;FR*V75*EBELI*30;1;OP01;CON02;F1
FR*V75*EBELI*31*1*2;48.85104;2.345493;trottoir;7/7-24/24;FR*V75*EBELI*31;1;OP01;CON02;F1
FR*V75*EBELI*36*1*1;48.857553;2.30437;trottoir;7/7-24/24;FR*V75*EBELI*36;1;OP01;CON01;F1
FR*V75*EBELI*38*1*2;48.847932;2.309952;trottoir;7/7-24/24;FR*V75*EBELI*38;1;OP01;CON02;F1
FR*V75*EBELI*41*1*3;48.869369;2.303269;trottoir;7/7-24/24;FR*V75*EBELI*41;1;OP01;CON01;F1
FR*V75*EBELI*42*1*3;48.875853;2.309542;trottoir;7/7-24/24;FR*V75*EBELI*42;1;OP01;CON01;F1
FR*V75*EBELI*5*1*3;48.865501;2.315463;trottoir;7/7-24/24;FR*V75*EBELI*5;1;OP01;CON01;F1
FR*V75*EBELI*57*1*1;48.885687;2.297463;trottoir;7/7-24/24;FR*V75*EBELI*57;1;OP01;CON01;F1
FR*V75*EBELI*63*1*2;48.870628;2.33321;trottoir;7/7-24/24;FR*V75*EBELI*63;1;OP01;CON02;F1
FR*V75*EBELI*69*1*1;48.847447;2.38804;trottoir;7/7-24/24;FR*V75*EBELI*69;1;OP01;CON01;F1
FR*V75*EBELI*69*1*3;48.847447;2.38804;trottoir;7/7-24/24;FR*V75*EBELI*69;1;OP01;CON01;F1
FR*V75*EBELI*72*1*2;48.820851;2.343626;trottoir;7/7-24/24;FR*V75*EBELI*72;1;OP01;CON02;F1
FR*V75*EBELI*78*1*1;48.846652;2.258213;trottoir;7/7-24/24;FR*V75*EBELI*78;1;OP01;CON01;F1
FR*V75*EBELI*79*1*3;48.88117;2.313751;trottoir;7/7-24/24;FR*V75*EBELI*79;1;OP01;CON01;F1
FR*V75*EBELI*9*1*1;48.878965;2.293606;trottoir;7/7-24/24;FR*V75*EBELI*9;1;OP01;CON01;F1
FR*W75*EVP*0002*0001;48.85971;2.34024;trottoir;7/7-24/24;FR*W75*PVP*0002;1;OP02;CON03;F2
FR*W75*EVP*0003*0001;48.8624631;2.3393006;trottoir;7/7-24/24;FR*W75*PVP*0003;1;OP02;CON03;F2
